index,Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
2604,12/19/2017 02:08:00 PM,Astor Services for Children & Families,29099,Astor Services for Children & Families,18320,Astor Services for Children & Families,7211,Pre Admission Screening,23,Children Adolescents Adults,(845)871-1000,(845)871-1000,46 Lincoln Avenue,,Poughkeepsie,NY,12601,N,,,Dutchess,Hudson River,Outreach,Support,General Support,"46 Lincoln Avenue
Poughkeepsie, NY 12601
(41.695554, -73.93393)"
2605,12/19/2017 02:08:00 PM,New York City Children's Center,935099,New York City Children's Center,90330,New York City Children's Center,48,Bronx CDH - Aftercare,492,Children Adolescents,(718)264-4500,(718)742-6017,595 Gerard Ave,,Bronx,NY,10451,N,,,Bronx,New York City,Non-Medicaid Care Coordination,Support,Care Coordination,"595 Gerard Ave
Bronx, NY 10451
(40.82096, -73.928473)"
2606,12/19/2017 02:08:00 PM,Equinox Inc.,280099,Equinox Inc.,14510,Equinox Inc.,7524,Diversion Beds,6,Adults,(518)435-9931,(518)435-9931,500 Central Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,"500 Central Avenue
Albany, NY 12206
(42.670001, -73.778485)"
2607,12/19/2017 02:08:00 PM,Cayuga Counseling Services Inc.,71099,Cayuga Counseling Services Inc.,12500,Cayuga Counseling Services Inc.,7734,Early Screening and Recognition,5,,(315)253-9795,(315)253-9795,17 E. Genesee St.,,Auburn,NY,13021,N,,,Cayuga,Central New York,Outreach,Support,General Support,"17 E Genesee St
Auburn, NY 13021
(42.933141, -76.562333)"
2608,12/19/2017 02:08:00 PM,New York City Health and Hospitals Corporation Lincoln Medical & Mental Health Center,239099,NYC-HHC Lincoln Medical & Mental Health Cente,84150,NYC-HHC Lincoln Medical & Mental Health Ctr.,6579,Geriatric Mental Health Act,1,Adults,(718)579-5000x5898,(718)579-5898,234 East 149 Street,,Bronx,NY,10451,N,,,Bronx,New York City,Geriatric Demo Physical Health - Mental Health Integration,Support,Care Coordination,"234 East 149 Street
Bronx, NY 10451
(40.817681, -73.924072)"
2609,12/19/2017 02:08:00 PM,Hillside Family of Agencies,197099,Hillside Children's Center,10690,Hillside Children's Center,7484,GLOW Family Support - Genesee County,471,Children Adolescents Adults,(585)256-7585,(585)786-5900,96 W. Buffalo Street,,Warsaw,NY,14569,N,,,Genesee,Western New York,Family Support Services - Children & Family,Support,General Support,"96 W Buffalo Street
Warsaw, NY 14569
(42.740228, -78.134933)"
2610,12/19/2017 02:08:00 PM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,3,Health Home Care Management,70,Adults,(716)885-2261,(716)885-2261,400 Forest Avenue,,Buffalo,NY,14213,N,,,Erie,Western New York,Health Home Care Management,Support,Care Coordination,"400 Forest Avenue
Buffalo, NY 14213
(42.927823, -78.883286)"
2611,12/19/2017 02:08:00 PM,Mental Health Association of the Southern Tier,79,Mental Health Association of the Southern Tie,12010,Mental Health Association of the Southern Tie,7215,Compeer Youth Mentoring,6,Children Adolescents Adults,(607)771-8888,(607)771-8888,153 Court Street,,Binghamton,NY,13901,N,,,Broome,Central New York,Advocacy/Support Services,Support,Self-Help,"153 Court Street
Binghamton, NY 13901
(42.099574, -75.908083)"
2612,12/19/2017 02:08:00 PM,Bronx Psychiatric Center,921099,Bronx Psychiatric Center,90190,Bronx Psychiatric Center,21,Skilled Nursing Facility Enhanced Support Program,89,Adults,(718)931-0600,(929)348-3324,1500 Waters Place,,Bronx,NY,10461,N,,,Bronx,New York City,Nursing Home Support,Support,General Support,"1500 Waters Place
Bronx, NY 10461
(40.846376, -73.842762)"
2613,12/19/2017 02:08:00 PM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Childrens Health Home Care Management,25,Children Adolescents,(315)272-2600,(315)272-2700,628 Mary St,,Utica,NY,13501,N,,,Herkimer,Central New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,"628 Mary St
Utica, NY 13501
(43.096831, -75.219855)"
2614,12/19/2017 02:08:00 PM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,CAMT - North Country,33,Children Adolescents,(518)426-2600,(518)741-6099,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Crisis  Intervention,Emergency,Crisis,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
2615,12/19/2017 02:08:00 PM,Elmira Psychiatric Center,134099,Elmira Psychiatric Center,90250,Elmira Psychiatric Center,35,Psychiatric Inpatient Unit,504,Children Adolescents Adults,(607)737-4711,(607)737-4739,100 Washington Street,,Elmira,NY,14901-2898,N,,,Chemung,Western New York,State Psychiatric Center Inpatient,Inpatient,State Psychiatric Center Inpatient,"100 Washington Street
Elmira, NY 14901-2898
(42.091164, -76.795313)"
2616,12/19/2017 02:08:00 PM,The Bridge Inc.,46099,The Bridge Inc.,18130,The Bridge Inc.,6142,The Bridge Forensic ACT Team,23,Adults,(212)663-3000,(718)555-5555,522 Courtlandt Avenue,,Bronx,NY,10451-5008,Y,,36.0,Bronx,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,"522 Courtlandt Avenue
Bronx, NY 10451-5008
(40.816022, -73.919793)"
2617,12/19/2017 02:08:00 PM,Astor Services for Children & Families,29099,Astor Services for Children & Families,18320,Astor Services for Children & Families,7211,Discharge Coordinator,39,Children Adolescents,(845)871-1000,(845)452-2372x120,205 South Avenue,,Poughkeepsie,NY,12601,N,,,Dutchess,Hudson River,Advocacy/Support Services,Support,Self-Help,"205 South Avenue
Poughkeepsie, NY 12601
(41.690438, -73.931602)"
2618,12/19/2017 02:08:00 PM,Westchester Medical Center,498099,Westchester Medical Center,87140,Westchester Medical Center,6584,Mid-Hud Val Div of West MC- Psychiatric IP Unit,4,Adults,(914)493-7000,(845)431-8851,241 North Road,Thorne And Spellman Buildings,Poughkeepsie,NY,12601-1154,Y,,24.0,Dutchess,Hudson River,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,"241 North Road
Poughkeepsie, NY 12601-1154
(41.717454, -73.929508)"
2619,12/19/2017 02:08:00 PM,Allegany Rehabilitation Associates Inc.,17099,Allegany Rehabilitation Associates Inc.,50700,Allegany Rehabilitation Associates Inc.,7531,ARA - Transportation,501,,(585)593-1919,(585)593-1655,4222 Bolivar Road,,Wellsville,NY,14895,N,,,Allegany,Western New York,Transportation,Support,General Support,"4222 Bolivar Road
Wellsville, NY 14895
(42.126132, -77.968938)"
2620,12/19/2017 02:08:00 PM,Family Services of Chemung County Inc.,144099,Family Services of Chemung County Inc.,50810,Family Services of Chemung County Inc.,6507,Bridger Services,6,Adults,(607)733-5696,(607)733-5696,1019 E. Water Street,,Elmira,NY,14901,N,,,Chemung,Western New York,Transition Management Services,Support,Care Coordination,"1019 E Water Street
Elmira, NY 14901
(42.089754, -76.789327)"
2621,12/19/2017 02:08:00 PM,Mental Health Association of Columbia-Greene Counties Inc.,108099,Mental Health Assoc/Columbia-Greene Cos. Inc,14010,Mental Health Assoc/Columbia-Greene Cos. Inc,7418,Supported Education Program,473,,(518)828-4619,(518)828-4619x309,713 Union Street,,Hudson,NY,12534,N,,,Columbia,Hudson River,Supported Education,Support,Education,"713 Union Street
Hudson, NY 12534
(42.246592, -73.784221)"
2622,12/19/2017 02:08:00 PM,Mental Health Association in Jefferson County Inc.,76,Mental Health Association in Jefferson County,10590,Mental Health Association in Jefferson County,8803,Adult Respite Program,1,Adults,(315)788-0970,(315)788-0970,425 Washington Street,,Watertown,NY,13601-2861,N,,,Jefferson,Central New York,Respite Services,Support,General Support,"425 Washington Street
Watertown, NY 13601-2861
(43.970282, -75.9117)"
2623,12/19/2017 02:08:00 PM,Cayuga Home For Children,790099,Cayuga Home For Children,12170,Cayuga Home For Children,7348,Cayuga County Ready Respite,16,Adolescents,(315)253-5383,(315)253-5383x1010,101 Hamilton Ave,,Auburn,NY,13021,N,,,Cayuga,Central New York,Respite Services,Support,General Support,"101 Hamilton Ave
Auburn, NY 13021
(42.924503, -76.55262)"
2624,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Madeleine Borg JW Beatman Counseling Center,101,Children Adolescents Adults,(212)582-9100,(718)601-2280,521 West 239th Street,,Bronx,NY,10463-1205,Y,,36.0,Bronx,New York City,Clinic Treatment,Outpatient,Clinic Treatment,"521 West 239th Street
Bronx, NY 10463-1205
(40.889467, -73.909199)"
2625,12/19/2017 02:08:00 PM,Chenango County Community Services Board,93099,Chenango County Community Services Board,70010,Chenango County Community Services Board,6861,Chenango Club,502,Adults,(607)337-1600,(607)337-1600,27 West Main Street,,Norwich,NY,13815,N,,,Chenango,Central New York,Psychosocial Club,Support,Self-Help,"27 West Main Street
Norwich, NY 13815
(42.531011, -75.525662)"
2626,12/19/2017 02:08:00 PM,Hope of Buffalo Inc.,1201,Hope of Buffalo Inc.,48750,Hope of Buffalo Inc.,8224,Case management,1,Adults,(716)856-6131,(716)856-6131x203,335 Grider St,,Buffalo,NY,14215,N,,,Erie,Western New York,Non-Medicaid Care Coordination,Support,Care Coordination,"335 Grider St
Buffalo, NY 14215
(42.923779, -78.829133)"
2627,12/19/2017 02:08:00 PM,Mental Health Association of NYC,771099,Mental Health Association of NYC,19080,Mental Health Association of NYC,7957,Bronx Self Help Program,484,Adults,(212)254-0333,(718)292-8310,975 Kelly Street,Suite 302,Bronx,NY,10459,N,,,Bronx,New York City,Self-Help Programs,Support,Self-Help,"975 Kelly Street
Bronx, NY 10459
(40.822094, -73.895882)"
2628,12/19/2017 02:08:00 PM,Suicide Prev/Crisis Serv Inc,550099,Suicide Prev/Crisis Serv Inc,10230,Suicide Prev/Crisis Serv Inc,6950,Suicide Prev - Telephone Couns,470,Children Adolescents Adults,(716)834-3131,(716)834-2310x121,2969 Main Street,,Buffalo,NY,14214,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"2969 Main Street
Buffalo, NY 14214
(42.946419, -78.831132)"
2629,12/19/2017 02:08:00 PM,Catholic Charities of the Roman Catholic Diocese of Syracuse/Cortland County,73099,Cath Char/Roman Cath Dio-Syr Cortland County,50760,Cath Char/Roman Cath Dio-Syr Cortland County,7661,Health Home Non Medicaid Care Management C&Y,22,Children Adolescents,(607)756-5992,(607)756-5992,33-35 Central Avenue,,Cortland,NY,13045,N,,,Cortland,Central New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,"33 35 Central Avenue
Cortland, NY 13045
(42.600136, -76.178771)"
2630,12/19/2017 02:08:00 PM,Research Foundation for Mental Hygiene,822099,Research Foundation for Mental Hygiene,28610,Research Foundation for Mental Hygiene,7575,New York State Suicude Prevention Resource Center,2,Adolescents Adults,(518)486-1121,(518)402-1113,150 Broadway,Riverview Center Suite 301,Menands,NY,12204,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,"150 Broadway
Menands, NY 12204
(42.686966, -73.728554)"
2631,12/19/2017 02:08:00 PM,Fulton Friendship House Inc.,162099,Fulton Friendship House Inc.,12190,Fulton Friendship House Inc.,7336,Respite Services,2,Adults,(518)725-1512,(518)762-2294,462 North Perry St.,,Johnstown,NY,12078,N,,,Fulton,Central New York,Respite Services,Support,General Support,"462 North Perry St
Johnstown, NY 12078
(43.025894, -74.367169)"
2632,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,TLS  Health Home Care Management,43,Children Adolescents,(315)782-1777,(315)782-1777,482 Black River Parkway,,Watertown,NY,13601,N,,,Jefferson,Central New York,Health Home Care Management,Support,Care Coordination,"482 Black River Parkway
Watertown, NY 13601
(43.980199, -75.916942)"
2633,12/19/2017 02:08:00 PM,Mental Health Services-Erie County Southeast Corporation V dba Spectrum Human Services,270099,MH Servs-Erie Co SE Corp V dba Spectrum HSvcs,50240,MH Servs-Erie Co SE Corp V dba Spectrum HSvcs,6845,MH Servs-Erie Co/Spectrum - HH CM,40,Adults,(716)662-2040,(716)832-1251,1280 Main Street,,Buffalo,NY,14209,N,,,Erie,Western New York,Health Home Care Management,Support,Care Coordination,"1280 Main Street
Buffalo, NY 14209
(42.908496, -78.866876)"
2634,12/19/2017 02:08:00 PM,Saving Grace Ministries Inc.,1202,Saving Grace Ministries Inc.,48760,Saving Grace Ministries Inc.,8225,Erie County Reentry,1,Adults,(716)893-1840,(716)893-1840,2025 Bailey Avenue,,Buffalo,NY,14211,N,,,Erie,Western New York,Non-Medicaid Care Coordination,Support,Care Coordination,"2025 Bailey Avenue
Buffalo, NY 14211
(42.909623, -78.813727)"
2635,12/19/2017 02:08:00 PM,Homeless and Travelers Aid Society,631099,Homeless and Travelers Aid Society,17630,Homeless and Travelers Aid Society,8906,HATAS - Non-Medicaid Care Coordination,8,Adults,(518)463-2124,(518)463-2124x233,138 Central Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,"138 Central Avenue
Albany, NY 12206
(42.660833, -73.768013)"
2636,12/19/2017 02:08:00 PM,Citizen Advocates Inc. dba North Star Industries,97099,Citizen Advocates Inc. dba North Star Indust,40410,Citizen Advocates Inc. dba North Star Indust,7533,Enhanced Mentor Program,471,Children Adolescents,(518)483-1251,(518)891-2319,70 Edgewood Road,,Saranac Lake,NY,12983,N,,,Franklin,Central New York,Family Support Services - Children & Family,Support,General Support,"70 Edgewood Road
Saranac Lake, NY 12983
(44.324023, -74.147265)"
2637,12/19/2017 02:08:00 PM,Equinox Inc.,280099,Equinox Inc.,14510,Equinox Inc.,7524,Equinox Outpatient Clinic,110,Adults,(518)435-9931,(518)435-9931,500 Central Avenue,,Albany,NY,12206-2213,Y,,36.0,Albany,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"500 Central Avenue
Albany, NY 12206-2213
(42.670001, -73.778485)"
2638,12/19/2017 02:08:00 PM,Cattaraugus County Department of Community Services,78099,Cattaraugus County Department of Community Se,70690,Cattaraugus County Department of Community Se,6852,Cattaraugus County DCS - HH CM,26,Children Adolescents Adults,(716)373-8040,(716)373-8080x5307,203 Laurens Street,,Olean,NY,14760,N,,,Cattaraugus,Western New York,Health Home Care Management,Support,Care Coordination,"203 Laurens Street
Olean, NY 14760
(42.079486, -78.431698)"
2639,12/19/2017 02:08:00 PM,Fulton County Community Services Board,164099,Fulton County Community Services Board,70080,Fulton County Community Services Board,6862,Fulton County Mental Health Clinic,450,Children Adolescents Adults,(518)773-3557,(518)773-3557,57 East Fulton Street,,Gloversville,NY,12078,N,,,Fulton,Central New York,Crisis  Intervention,Emergency,Crisis,"57 East Fulton Street
Gloversville, NY 12078
(43.050758, -74.342452)"
2640,12/19/2017 02:08:00 PM,Brightpoint Health,957,Brightpoint Health,48140,Brightpoint Health,8130,Brightpoint Health Bronx Health Center,1,Adults,(718)681-8700,(855)681-8700x2185,1543-1545 Inwood Avenue,,Bronx,NY,10452-2001,Y,,36.0,Bronx,New York City,Clinic Treatment,Outpatient,Clinic Treatment,"1543 1545 Inwood Avenue
Bronx, NY 10452-2001
(40.843879, -73.916529)"
2641,12/19/2017 02:08:00 PM,Capital District Psychiatric Center,72099,Capital District Psychiatric Center,90200,Capital District Psychiatric Center,24,Mobile MH Consulting Team for CAS-C&Y,132,Children Adolescents,(518)549-6000,(518)447-9611x6921,75 New Scotland Avenue,,Albany,NY,12208,N,,,Albany,Hudson River,Mobile Mental Health Team,Support,General Support,"75 New Scotland Avenue
Albany, NY 12208
(42.652557, -73.777893)"
2642,12/19/2017 02:08:00 PM,LSCA Group Inc.,271099,BestSelf Behavioral Health Inc.,50250,BestSelf Behavioral Health Inc.,6783,Lower West Side Counseling Service,101,Children Adolescents Adults,(716)842-0440,(716)884-0700,951 Niagara Street,,Buffalo,NY,14213-2116,Y,,36.0,Erie,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,"951 Niagara Street
Buffalo, NY 14213-2116
(42.908933, -78.899367)"
2643,12/19/2017 02:08:00 PM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,3,Elmwood Wellness Center,421,Adults,(716)885-2261,(716)816-2902,400 Forest Avenue,,Buffalo,NY,14213-1298,N,,,Erie,Western New York,Recreation and/or Fitness,Support,General Support,"400 Forest Avenue
Buffalo, NY 14213-1298
(42.927823, -78.883286)"
2644,12/19/2017 02:08:00 PM,Elmira Psychiatric Center,134099,Elmira Psychiatric Center,90250,Elmira Psychiatric Center,35,Elmira PC - C&Y HHCM - Chemung,68,Children Adolescents,(607)737-4711,(607)737-4741,100 Washington Street,,Elmira,NY,14901,N,,,Chemung,Western New York,Health Home Care Management,Support,Care Coordination,"100 Washington Street
Elmira, NY 14901
(42.091164, -76.795313)"
2645,12/19/2017 02:08:00 PM,YWCA of Genesee Inc.,1272,YWCA of Genesee Inc.,49040,YWCA of Genesee Inc.,8323,Advocacy/Crisis Hotline,1,Adults,(585)343-5808,(585)343-5808,301 North St.,,Batavia,NY,14020,N,,,Genesee,Western New York,Advocacy/Support Services,Support,Self-Help,"301 North St
Batavia, NY 14020
(43.003437, -78.173078)"
2646,12/19/2017 02:08:00 PM,Horizon Health Services Inc.,523099,Horizon Health Services Inc.,11130,Horizon Health Services Inc.,6034,Boulevard Recovery Center,5,Adolescents Adults,(716)831-1800,(716)833-3792,1370 Niagara Falls Blvd,,Tonawanda,NY,14150-1150,Y,,36.0,Erie,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,"1370 Niagara Falls Blvd
Tonawanda, NY 14150-1150
(42.991517, -78.82267)"
2647,12/19/2017 02:08:00 PM,St. Mary's Healthcare,302099,St. Mary's Healthcare,85350,St. Mary's Healthcare,7328,Non-Medicaid Care Coordination - Fulton Co.,34,Adults,(518)842-1900,(518)841-7466,427 Guy Park Avenue,,Amsterdam,NY,12010,N,,,Fulton,Central New York,Non-Medicaid Care Coordination,Support,Care Coordination,"427 Guy Park Avenue
Amsterdam, NY 12010
(42.953648, -74.216041)"
